Id,Name,Species,Mass,Uncertainity,Analythical Method,Uncertainty Method,Particle Size,N Samples,Reference,Country,Place,Test Year,Sampling Method,Latitude,Longitude,CAS Number,Symbol,Reference,Link,Other comments
C10WC3C,Wood Combustion in Chulha (Stove),Chloride,5.1268,0.4799,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,16887-00-6,Cl-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.41",https://doi.org/10.1016/j.atmosres.2013.04.052,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),Nitrite,0.0443,0.0031,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,14797-65-0,NO2-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.42",https://doi.org/10.1016/j.atmosres.2013.04.053,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),Bromide,0.0242,0.0181,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,24959-67-9,Br-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.43",https://doi.org/10.1016/j.atmosres.2013.04.054,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),Nitrate,0.2427,0.0470,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,14797-55-8,NO3-,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.44",https://doi.org/10.1016/j.atmosres.2013.04.055,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),Phosphate,0.0233,0.0167,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,14265-44-2,PO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.45",https://doi.org/10.1016/j.atmosres.2013.04.056,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),Sulfate,0.8289,0.0749,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,14808-79-8,SO4--,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.46",https://doi.org/10.1016/j.atmosres.2013.04.057,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),Sodium ion,0.5091,0.3802,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,Na+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.47",https://doi.org/10.1016/j.atmosres.2013.04.058,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),Ammonium,0.2807,0.1646,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,NH4+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.48",https://doi.org/10.1016/j.atmosres.2013.04.059,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),Soluble Potassium,3.9856,0.5096,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,K+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.49",https://doi.org/10.1016/j.atmosres.2013.04.060,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),Soluble Calcium,0.4395,0.5328,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,Ca2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.50",https://doi.org/10.1016/j.atmosres.2013.04.061,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),Soluble Magnesium,0.2064,0.1483,"Ion Cromatograph Method (Metrohm, Model IC Basic 792)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,Mg2+,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.51",https://doi.org/10.1016/j.atmosres.2013.04.062,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),OC1,14.2503,0.7125,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.52",https://doi.org/10.1016/j.atmosres.2013.04.063,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),OC2,10.9607,0.5480,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.53",https://doi.org/10.1016/j.atmosres.2013.04.064,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),OC3,9.7745,0.4887,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.54",https://doi.org/10.1016/j.atmosres.2013.04.065,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),OC4,6.2365,0.3118,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.55",https://doi.org/10.1016/j.atmosres.2013.04.066,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),OP,7.2231,0.3612,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.56",https://doi.org/10.1016/j.atmosres.2013.04.067,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),EC1,7.6483,0.3824,"Thermal/Optical Carbon Analyzer (Model 2001, DRI)",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.57",https://doi.org/10.1016/j.atmosres.2013.04.068,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),EC2,0.3206,0.0160,"Thermal/Optical Carbon Analyzer (Model 2001, DRI) IMPROVE A",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.58",https://doi.org/10.1016/j.atmosres.2013.04.069,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
C10WC3C,Wood Combustion in Chulha (Stove),EC3,0.0297,0.0015,"Thermal/Optical Carbon Analyzer (Model 2001, DRI) IMPROVE A",standard deviation,PM10,3,"Patil et al.,2013",India,Laboratory samples at kanpur,3-10-2007,composite of 3 samples from a stove burning fire wood from kanpur,26.4499,80.3319,,,"Patil, R. S., Kumar, R., Menon, R., Shah, M. K., & Sethi, V. (2013). Development of particulate matter speciation profiles for major sources in six cities in India. Atmospheric Research, 132-133, 1–11. doi:10.1016/j.atmosres.2013.04.59",https://doi.org/10.1016/j.atmosres.2013.04.070,Samples collected from kanpur sampled in laboratory for 15 min duration of sampling with dilution ratio of 1:10
